M8   degrees/h:
   115.9364    
Year M D h m s  V0+u(deg)     f
2020 1 1 0 0 0  189.930  0.   1.0220
2021 1 1 0 0 0  135.467  0.   0.9720
2022 1 1 0 0 0  179.499  0.   0.9272
2023 1 1 0 0 0  224.372  0.   0.8920
2024 1 1 0 0 0  269.887  0.   0.8692
2025 1 1 0 0 0  218.229  0.   0.8607
2026 1 1 0 0 0  264.125  0.   0.8669
2027 1 1 0 0 0  309.714  0.   0.8876
2028 1 1 0 0 0  354.702  0.   0.9211
2029 1 1 0 0 0  301.348  0.   0.9647
2030 1 1 0 0 0  344.562  0.   1.0142
2031 1 1 0 0 0   26.814  0.   1.0643
2032 1 1 0 0 0   68.193  0.   1.1088
2033 1 1 0 0 0   11.357  0.   1.1419
2034 1 1 0 0 0   51.620  0.   1.1585
2035 1 1 0 0 0   91.760  0.   1.1563
2036 1 1 0 0 0  132.097  0.   1.1355
2037 1 1 0 0 0   75.386  0.   1.0992
2038 1 1 0 0 0  116.955  0.   1.0528
2039 1 1 0 0 0  159.427  0.   1.0024
2040 1 1 0 0 0  202.869  0.   0.9538
2041 1 1 0 0 0  149.723  0.   0.9122
2042 1 1 0 0 0  194.874  0.   0.8815
2043 1 1 0 0 0  240.564  0.   0.8642
2044 1 1 0 0 0  286.485  0.   0.8613
2045 1 1 0 0 0  234.771  0.   0.8733
2046 1 1 0 0 0  280.159  0.   0.8992
2047 1 1 0 0 0  324.849  0.   0.9370
2048 1 1 0 0 0    8.655  0.   0.9833
2049 1 1 0 0 0  313.956  0.   1.0339
2050 1 1 0 0 0  355.854  0.   1.0825
2051 1 1 0 0 0   36.939  0.   1.1233
2052 1 1 0 0 0   77.431  0.   1.1504
2053 1 1 0 0 0   20.080  0.   1.1599
2054 1 1 0 0 0   60.259  0.   1.1503
2055 1 1 0 0 0  100.754  0.   1.1230
2056 1 1 0 0 0  141.845  0.   1.0822
2057 1 1 0 0 0   86.225  0.   1.0334
2058 1 1 0 0 0  129.072  0.   0.9830
2059 1 1 0 0 0  172.885  0.   0.9367
2060 1 1 0 0 0  217.580  0.   0.8990
2061 1 1 0 0 0  165.443  0.   0.8731
2062 1 1 0 0 0  211.261  0.   0.8613
2063 1 1 0 0 0  257.181  0.   0.8642
2064 1 1 0 0 0  302.868  0.   0.8817
2065 1 1 0 0 0  250.498  0.   0.9126
2066 1 1 0 0 0  294.862  0.   0.9542
2067 1 1 0 0 0  338.297  0.   1.0027
2068 1 1 0 0 0   20.762  0.   1.0532
2069 1 1 0 0 0  324.800  0.   1.0996
2070 1 1 0 0 0    5.626  0.   1.1357
2071 1 1 0 0 0   45.960  0.   1.1563
2072 1 1 0 0 0   86.100  0.   1.1584
2073 1 1 0 0 0   28.821  0.   1.1416
2074 1 1 0 0 0   69.517  0.   1.1085
2075 1 1 0 0 0  110.902  0.   1.0639
2076 1 1 0 0 0  153.145  0.   1.0138
2077 1 1 0 0 0   98.847  0.   0.9643
2078 1 1 0 0 0  143.018  0.   0.9208
2079 1 1 0 0 0  188.011  0.   0.8874
2080 1 1 0 0 0  233.604  0.   0.8668
2081 1 1 0 0 0  181.988  0.   0.8607
2082 1 1 0 0 0  227.857  0.   0.8693
2083 1 1 0 0 0  273.368  0.   0.8922
2084 1 1 0 0 0  318.236  0.   0.9275
2085 1 1 0 0 0  264.734  0.   0.9724
2086 1 1 0 0 0  307.776  0.   1.0224
2087 1 1 0 0 0  349.893  0.   1.0720
2088 1 1 0 0 0   31.131  0.   1.1151
2089 1 1 0 0 0  334.207  0.   1.1458
2090 1 1 0 0 0   14.428  0.   1.1594
2091 1 1 0 0 0   54.579  0.   1.1541
2092 1 1 0 0 0   94.976  0.   1.1306
2093 1 1 0 0 0   38.385  0.   1.0923
2094 1 1 0 0 0   80.091  0.   1.0448
2095 1 1 0 0 0  122.718  0.   0.9943
2096 1 1 0 0 0  166.315  0.   0.9465
2097 1 1 0 0 0  113.308  0.   0.9065
2098 1 1 0 0 0  158.565  0.   0.8778
2099 1 1 0 0 0  204.314  0.   0.8627
2100 1 1 0 0 0  250.241  0.   0.8623
2101 1 1 0 0 0  198.479  0.   0.8766
2102 1 1 0 0 0  243.771  0.   0.9045
2103 1 1 0 0 0  288.329  0.   0.9440
2104 1 1 0 0 0  331.981  0.   0.9914
2105 1 1 0 0 0  277.141  0.   1.0420
2106 1 1 0 0 0  318.896  0.   1.0898
2107 1 1 0 0 0  359.868  0.   1.1287
2108 1 1 0 0 0   40.290  0.   1.1532
2109 1 1 0 0 0  342.902  0.   1.1596
2110 1 1 0 0 0   23.111  0.   1.1470
2111 1 1 0 0 0   63.685  0.   1.1172
2112 1 1 0 0 0  104.894  0.   1.0747
2113 1 1 0 0 0   49.405  0.   1.0252
2114 1 1 0 0 0   92.408  0.   0.9751
2115 1 1 0 0 0  136.372  0.   0.9299
2116 1 1 0 0 0  181.195  0.   0.8939
2117 1 1 0 0 0  129.162  0.   0.8702
2118 1 1 0 0 0  175.020  0.   0.8608
2119 1 1 0 0 0  220.925  0.   0.8661
2120 1 1 0 0 0  266.544  0.   0.8858
2121 1 1 0 0 0  214.062  0.   0.9186
2122 1 1 0 0 0  258.283  0.   0.9616
2123 1 1 0 0 0  301.561  0.   1.0109
2124 1 1 0 0 0  343.874  0.   1.0611
2125 1 1 0 0 0  287.763  0.   1.1063
2126 1 1 0 0 0  328.491  0.   1.1402
2127 1 1 0 0 0    8.773  0.   1.1580
2128 1 1 0 0 0   48.912  0.   1.1570
2129 1 1 0 0 0  351.698  0.   1.1373
2130 1 1 0 0 0   32.490  0.   1.1020
2131 1 1 0 0 0   74.005  0.   1.0560
2132 1 1 0 0 0  116.415  0.   1.0057
2133 1 1 0 0 0   62.275  0.   0.9567
2134 1 1 0 0 0  106.590  0.   0.9146
2135 1 1 0 0 0  151.698  0.   0.8832
2136 1 1 0 0 0  197.361  0.   0.8649
2137 1 1 0 0 0  145.748  0.   0.8611
2138 1 1 0 0 0  191.581  0.   0.8721
2139 1 1 0 0 0  237.005  0.   0.8971
2140 1 1 0 0 0  281.731  0.   0.9342
2141 1 1 0 0 0  228.080  0.   0.9803
2142 1 1 0 0 0  270.979  0.   1.0306
2143 1 1 0 0 0  312.935  0.   1.0795
2144 1 1 0 0 0  354.067  0.   1.1210
2145 1 1 0 0 0  297.046  0.   1.1492
2146 1 1 0 0 0  337.250  0.   1.1599
2147 1 1 0 0 0   17.404  0.   1.1515
2148 1 1 0 0 0   57.885  0.   1.1253
2149 1 1 0 0 0    1.389  0.   1.0851
2150 1 1 0 0 0   43.252  0.   1.0367
2151 1 1 0 0 0   86.019  0.   0.9862
2152 1 1 0 0 0  129.755  0.   0.9395
2153 1 1 0 0 0   76.898  0.   0.9010
2154 1 1 0 0 0  122.238  0.   0.8744
2155 1 1 0 0 0  168.053  0.   0.8616
2156 1 1 0 0 0  213.961  0.   0.8636
2157 1 1 0 0 0  162.144  0.   0.8802
2158 1 1 0 0 0  207.348  0.   0.9102
2159 1 1 0 0 0  251.752  0.   0.9512
2160 1 1 0 0 0  295.266  0.   0.9994
2161 1 1 0 0 0  240.254  0.   1.0501
2162 1 1 0 0 0  281.886  0.   1.0969
2163 1 1 0 0 0  322.737  0.   1.1338
2164 1 1 0 0 0    3.110  0.   1.1555
2165 1 1 0 0 0  305.709  0.   1.1589
2166 1 1 0 0 0  345.972  0.   1.1433
2167 1 1 0 0 0   26.616  0.   1.1111
2168 1 1 0 0 0   67.965  0.   1.0671
2169 1 1 0 0 0   12.594  0.   1.0170
2170 1 1 0 0 0   55.770  0.   0.9673
2171 1 1 0 0 0   99.867  0.   0.9234
2172 1 1 0 0 0  144.828  0.   0.8892
2173 1 1 0 0 0   92.861  0.   0.8677
2174 1 1 0 0 0  138.764  0.   0.8606
2175 1 1 0 0 0  184.629  0.   0.8683
2176 1 1 0 0 0  230.188  0.   0.8903
2177 1 1 0 0 0  177.573  0.   0.9250
2178 1 1 0 0 0  221.664  0.   0.9693
2179 1 1 0 0 0  264.770  0.   1.0191
2180 1 1 0 0 0  306.947  0.   1.0689
2181 1 1 0 0 0  250.708  0.   1.1127
2182 1 1 0 0 0  291.361  0.   1.1442
2183 1 1 0 0 0  331.583  0.   1.1591
2184 1 1 0 0 0   11.744  0.   1.1550
2185 1 1 0 0 0  314.572  0.   1.1325
2186 1 1 0 0 0  355.481  0.   1.0951
2187 1 1 0 0 0   37.116  0.   1.0480
2188 1 1 0 0 0   79.696  0.   0.9975
2189 1 1 0 0 0   25.697  0.   0.9493
2190 1 1 0 0 0   70.136  0.   0.9087
2191 1 1 0 0 0  115.367  0.   0.8793
2192 1 1 0 0 0  161.077  0.   0.8632
2193 1 1 0 0 0  109.506  0.   0.8619
2194 1 1 0 0 0  155.246  0.   0.8752
2195 1 1 0 0 0  200.593  0.   0.9023
2196 1 1 0 0 0  245.221  0.   0.9411
2197 1 1 0 0 0  191.399  0.   0.9882
2198 1 1 0 0 0  234.126  0.   1.0387
2199 1 1 0 0 0  275.954  0.   1.0869
