M1   degrees/h:
   14.49669    
Year M D h m s  V0+u(deg)     f
2100 1 1 0 0 0   37.988  0.   0.0000
2101 1 1 0 0 0  286.928  0.   0.0000
2102 1 1 0 0 0  233.376  0.   0.0000
2103 1 1 0 0 0  152.109  0.   0.0000
2104 1 1 0 0 0   44.714  0.   0.0000
2105 1 1 0 0 0  287.839  0.   0.0000
2106 1 1 0 0 0  214.897  0.   0.0000
2107 1 1 0 0 0  145.680  0.   0.0000
2108 1 1 0 0 0   41.055  0.   0.0000
2109 1 1 0 0 0  276.820  0.   0.0000
2110 1 1 0 0 0  171.503  0.   0.0000
2111 1 1 0 0 0   99.185  0.   0.0000
2112 1 1 0 0 0   27.300  0.   0.0000
2113 1 1 0 0 0  271.050  0.   0.0000
2114 1 1 0 0 0  162.691  0.   0.0000
2115 1 1 0 0 0   75.377  0.   0.0000
2116 1 1 0 0 0   24.282  0.   0.0000
2117 1 1 0 0 0  276.618  0.   0.0000
2118 1 1 0 0 0  169.029  0.   0.0000
2119 1 1 0 0 0   77.662  0.   0.0000
2120 1 1 0 0 0   28.711  0.   0.0000
2121 1 1 0 0 0  284.487  0.   0.0000
2122 1 1 0 0 0  176.303  0.   0.0000
2123 1 1 0 0 0   77.754  0.   0.0000
2124 1 1 0 0 0   19.306  0.   0.0000
2125 1 1 0 0 0  283.646  0.   0.0000
2126 1 1 0 0 0  174.741  0.   0.0000
2127 1 1 0 0 0   63.971  0.   0.0000
2128 1 1 0 0 0  327.901  0.   0.0000
2129 1 1 0 0 0  252.957  0.   0.0000
2130 1 1 0 0 0  163.713  0.   0.0000
2131 1 1 0 0 0   55.208  0.   0.0000
2132 1 1 0 0 0  308.581  0.   0.0000
2133 1 1 0 0 0  222.037  0.   0.0000
2134 1 1 0 0 0  161.530  0.   0.0000
2135 1 1 0 0 0   59.669  0.   0.0000
2136 1 1 0 0 0  312.925  0.   0.0000
2137 1 1 0 0 0  220.603  0.   0.0000
2138 1 1 0 0 0  167.421  0.   0.0000
2139 1 1 0 0 0   67.996  0.   0.0000
2140 1 1 0 0 0  320.349  0.   0.0000
2141 1 1 0 0 0  219.507  0.   0.0000
2142 1 1 0 0 0  165.686  0.   0.0000
2143 1 1 0 0 0   70.457  0.   0.0000
2144 1 1 0 0 0  320.119  0.   0.0000
2145 1 1 0 0 0  201.332  0.   0.0000
2146 1 1 0 0 0  121.065  0.   0.0000
2147 1 1 0 0 0   52.071  0.   0.0000
2148 1 1 0 0 0  310.417  0.   0.0000
2149 1 1 0 0 0  187.671  0.   0.0000
2150 1 1 0 0 0   85.066  0.   0.0000
2151 1 1 0 0 0   23.548  0.   0.0000
2152 1 1 0 0 0  308.299  0.   0.0000
2153 1 1 0 0 0  190.459  0.   0.0000
2154 1 1 0 0 0   85.973  0.   0.0000
2155 1 1 0 0 0   19.302  0.   0.0000
2156 1 1 0 0 0  314.853  0.   0.0000
2157 1 1 0 0 0  198.844  0.   0.0000
2158 1 1 0 0 0   93.087  0.   0.0000
2159 1 1 0 0 0   17.890  0.   0.0000
2160 1 1 0 0 0  317.802  0.   0.0000
2161 1 1 0 0 0  203.387  0.   0.0000
2162 1 1 0 0 0   93.561  0.   0.0000
2163 1 1 0 0 0  355.027  0.   0.0000
2164 1 1 0 0 0  290.173  0.   0.0000
2165 1 1 0 0 0  192.626  0.   0.0000
2166 1 1 0 0 0   84.112  0.   0.0000
2167 1 1 0 0 0  333.346  0.   0.0000
2168 1 1 0 0 0  238.280  0.   0.0000
2169 1 1 0 0 0  170.818  0.   0.0000
2170 1 1 0 0 0   81.415  0.   0.0000
2171 1 1 0 0 0  333.576  0.   0.0000
2172 1 1 0 0 0  233.208  0.   0.0000
2173 1 1 0 0 0  166.418  0.   0.0000
2174 1 1 0 0 0   88.066  0.   0.0000
2175 1 1 0 0 0  341.647  0.   0.0000
2176 1 1 0 0 0  239.388  0.   0.0000
2177 1 1 0 0 0  166.692  0.   0.0000
2178 1 1 0 0 0   93.706  0.   0.0000
2179 1 1 0 0 0  347.547  0.   0.0000
2180 1 1 0 0 0  240.017  0.   0.0000
2181 1 1 0 0 0  143.061  0.   0.0000
2182 1 1 0 0 0   80.414  0.   0.0000
2183 1 1 0 0 0  341.365  0.   0.0000
2184 1 1 0 0 0  229.795  0.   0.0000
2185 1 1 0 0 0  108.993  0.   0.0000
2186 1 1 0 0 0   26.525  0.   0.0000
2187 1 1 0 0 0  325.233  0.   0.0000
2188 1 1 0 0 0  225.804  0.   0.0000
2189 1 1 0 0 0  105.130  0.   0.0000
2190 1 1 0 0 0   11.695  0.   0.0000
2191 1 1 0 0 0  322.110  0.   0.0000
2192 1 1 0 0 0  232.087  0.   0.0000
2193 1 1 0 0 0  112.453  0.   0.0000
2194 1 1 0 0 0   16.004  0.   0.0000
2195 1 1 0 0 0  325.071  0.   0.0000
2196 1 1 0 0 0  239.259  0.   0.0000
2197 1 1 0 0 0  119.208  0.   0.0000
2198 1 1 0 0 0   16.132  0.   0.0000
2199 1 1 0 0 0  308.316  0.   0.0000
