T2   degrees/h:
   29.95893    
Year M D h m s  V0+u(deg)     f
2076 1 1 0 0 0    3.689  0.   1.0000
2077 1 1 0 0 0    2.960  0.   1.0000
2078 1 1 0 0 0    3.216  0.   1.0000
2079 1 1 0 0 0    3.472  0.   1.0000
2080 1 1 0 0 0    3.728  0.   1.0000
2081 1 1 0 0 0    2.998  0.   1.0000
2082 1 1 0 0 0    3.254  0.   1.0000
2083 1 1 0 0 0    3.510  0.   1.0000
2084 1 1 0 0 0    3.766  0.   1.0000
2085 1 1 0 0 0    3.036  0.   1.0000
2086 1 1 0 0 0    3.292  0.   1.0000
2087 1 1 0 0 0    3.548  0.   1.0000
2088 1 1 0 0 0    3.804  0.   1.0000
2089 1 1 0 0 0    3.074  0.   1.0000
2090 1 1 0 0 0    3.330  0.   1.0000
2091 1 1 0 0 0    3.586  0.   1.0000
2092 1 1 0 0 0    3.842  0.   1.0000
2093 1 1 0 0 0    3.112  0.   1.0000
2094 1 1 0 0 0    3.368  0.   1.0000
2095 1 1 0 0 0    3.624  0.   1.0000
2096 1 1 0 0 0    3.880  0.   1.0000
2097 1 1 0 0 0    3.150  0.   1.0000
2098 1 1 0 0 0    3.406  0.   1.0000
2099 1 1 0 0 0    3.662  0.   1.0000
2100 1 1 0 0 0    3.918  0.   1.0000
2101 1 1 0 0 0    3.188  0.   1.0000
2102 1 1 0 0 0    3.444  0.   1.0000
2103 1 1 0 0 0    3.700  0.   1.0000
2104 1 1 0 0 0    3.956  0.   1.0000
2105 1 1 0 0 0    3.226  0.   1.0000
2106 1 1 0 0 0    3.482  0.   1.0000
2107 1 1 0 0 0    3.738  0.   1.0000
2108 1 1 0 0 0    3.994  0.   1.0000
2109 1 1 0 0 0    3.264  0.   1.0000
2110 1 1 0 0 0    3.520  0.   1.0000
2111 1 1 0 0 0    3.776  0.   1.0000
2112 1 1 0 0 0    4.032  0.   1.0000
2113 1 1 0 0 0    3.302  0.   1.0000
2114 1 1 0 0 0    3.558  0.   1.0000
2115 1 1 0 0 0    3.814  0.   1.0000
2116 1 1 0 0 0    4.070  0.   1.0000
2117 1 1 0 0 0    3.340  0.   1.0000
2118 1 1 0 0 0    3.596  0.   1.0000
2119 1 1 0 0 0    3.852  0.   1.0000
2120 1 1 0 0 0    4.108  0.   1.0000
2121 1 1 0 0 0    3.378  0.   1.0000
2122 1 1 0 0 0    3.634  0.   1.0000
2123 1 1 0 0 0    3.890  0.   1.0000
2124 1 1 0 0 0    4.146  0.   1.0000
2125 1 1 0 0 0    3.416  0.   1.0000
2126 1 1 0 0 0    3.672  0.   1.0000
2127 1 1 0 0 0    3.928  0.   1.0000
2128 1 1 0 0 0    4.184  0.   1.0000
2129 1 1 0 0 0    3.454  0.   1.0000
2130 1 1 0 0 0    3.710  0.   1.0000
2131 1 1 0 0 0    3.966  0.   1.0000
2132 1 1 0 0 0    4.222  0.   1.0000
2133 1 1 0 0 0    3.492  0.   1.0000
2134 1 1 0 0 0    3.748  0.   1.0000
2135 1 1 0 0 0    4.004  0.   1.0000
2136 1 1 0 0 0    4.260  0.   1.0000
2137 1 1 0 0 0    3.530  0.   1.0000
2138 1 1 0 0 0    3.786  0.   1.0000
2139 1 1 0 0 0    4.042  0.   1.0000
2140 1 1 0 0 0    4.298  0.   1.0000
2141 1 1 0 0 0    3.568  0.   1.0000
2142 1 1 0 0 0    3.824  0.   1.0000
2143 1 1 0 0 0    4.080  0.   1.0000
2144 1 1 0 0 0    4.336  0.   1.0000
2145 1 1 0 0 0    3.606  0.   1.0000
2146 1 1 0 0 0    3.862  0.   1.0000
2147 1 1 0 0 0    4.118  0.   1.0000
2148 1 1 0 0 0    4.374  0.   1.0000
2149 1 1 0 0 0    3.644  0.   1.0000
2150 1 1 0 0 0    3.900  0.   1.0000
2151 1 1 0 0 0    4.156  0.   1.0000
2152 1 1 0 0 0    4.412  0.   1.0000
2153 1 1 0 0 0    3.682  0.   1.0000
2154 1 1 0 0 0    3.938  0.   1.0000
2155 1 1 0 0 0    4.194  0.   1.0000
2156 1 1 0 0 0    4.450  0.   1.0000
2157 1 1 0 0 0    3.720  0.   1.0000
2158 1 1 0 0 0    3.976  0.   1.0000
2159 1 1 0 0 0    4.232  0.   1.0000
2160 1 1 0 0 0    4.488  0.   1.0000
2161 1 1 0 0 0    3.758  0.   1.0000
2162 1 1 0 0 0    4.014  0.   1.0000
2163 1 1 0 0 0    4.270  0.   1.0000
2164 1 1 0 0 0    4.526  0.   1.0000
2165 1 1 0 0 0    3.796  0.   1.0000
2166 1 1 0 0 0    4.052  0.   1.0000
2167 1 1 0 0 0    4.308  0.   1.0000
2168 1 1 0 0 0    4.564  0.   1.0000
2169 1 1 0 0 0    3.834  0.   1.0000
2170 1 1 0 0 0    4.090  0.   1.0000
2171 1 1 0 0 0    4.346  0.   1.0000
2172 1 1 0 0 0    4.602  0.   1.0000
2173 1 1 0 0 0    3.872  0.   1.0000
2174 1 1 0 0 0    4.128  0.   1.0000
2175 1 1 0 0 0    4.384  0.   1.0000
2176 1 1 0 0 0    4.640  0.   1.0000
2177 1 1 0 0 0    3.910  0.   1.0000
2178 1 1 0 0 0    4.166  0.   1.0000
2179 1 1 0 0 0    4.422  0.   1.0000
2180 1 1 0 0 0    4.678  0.   1.0000
2181 1 1 0 0 0    3.948  0.   1.0000
2182 1 1 0 0 0    4.204  0.   1.0000
2183 1 1 0 0 0    4.460  0.   1.0000
2184 1 1 0 0 0    4.716  0.   1.0000
2185 1 1 0 0 0    3.986  0.   1.0000
2186 1 1 0 0 0    4.242  0.   1.0000
2187 1 1 0 0 0    4.498  0.   1.0000
2188 1 1 0 0 0    4.754  0.   1.0000
2189 1 1 0 0 0    4.024  0.   1.0000
2190 1 1 0 0 0    4.280  0.   1.0000
2191 1 1 0 0 0    4.536  0.   1.0000
2192 1 1 0 0 0    4.792  0.   1.0000
2193 1 1 0 0 0    4.062  0.   1.0000
2194 1 1 0 0 0    4.318  0.   1.0000
2195 1 1 0 0 0    4.574  0.   1.0000
2196 1 1 0 0 0    4.830  0.   1.0000
2197 1 1 0 0 0    4.100  0.   1.0000
2198 1 1 0 0 0    4.356  0.   1.0000
2199 1 1 0 0 0    4.612  0.   1.0000
