O1   degrees/h:
   13.94304    
Year M D h m s  V0+u(deg)     f
2076 1 1 0 0 0  130.663  0.   1.0072
2077 1 1 0 0 0  205.192  0.   1.0672
2078 1 1 0 0 0  304.284  0.   1.1173
2079 1 1 0 0 0   42.849  0.   1.1543
2080 1 1 0 0 0  141.106  0.   1.1765
2081 1 1 0 0 0  213.853  0.   1.1831
2082 1 1 0 0 0  311.985  0.   1.1738
2083 1 1 0 0 0   50.281  0.   1.1491
2084 1 1 0 0 0  148.918  0.   1.1097
2085 1 1 0 0 0  222.755  0.   1.0575
2086 1 1 0 0 0  322.817  0.   0.9965
2087 1 1 0 0 0   64.080  0.   0.9321
2088 1 1 0 0 0  166.822  0.   0.8725
2089 1 1 0 0 0  245.768  0.   0.8275
2090 1 1 0 0 0  351.228  0.   0.8067
2091 1 1 0 0 0   96.928  0.   0.8148
2092 1 1 0 0 0  201.829  0.   0.8500
2093 1 1 0 0 0  279.922  0.   0.9045
2094 1 1 0 0 0   21.811  0.   0.9679
2095 1 1 0 0 0  122.365  0.   1.0313
2096 1 1 0 0 0  221.915  0.   1.0879
2097 1 1 0 0 0  295.401  0.   1.1333
2098 1 1 0 0 0   33.824  0.   1.1647
2099 1 1 0 0 0  132.009  0.   1.1809
2100 1 1 0 0 0  230.117  0.   1.1814
2101 1 1 0 0 0  302.916  0.   1.1660
2102 1 1 0 0 0   41.321  0.   1.1354
2103 1 1 0 0 0  140.149  0.   1.0909
2104 1 1 0 0 0  239.650  0.   1.0348
2105 1 1 0 0 0  314.770  0.   0.9715
2106 1 1 0 0 0   56.578  0.   0.9079
2107 1 1 0 0 0  159.940  0.   0.8527
2108 1 1 0 0 0  264.770  0.   0.8162
2109 1 1 0 0 0  345.093  0.   0.8063
2110 1 1 0 0 0   90.593  0.   0.8256
2111 1 1 0 0 0  194.979  0.   0.8694
2112 1 1 0 0 0  297.817  0.   0.9284
2113 1 1 0 0 0   13.784  0.   0.9929
2114 1 1 0 0 0  113.908  0.   1.0544
2115 1 1 0 0 0  213.155  0.   1.1070
2116 1 1 0 0 0  311.819  0.   1.1472
2117 1 1 0 0 0   24.756  0.   1.1729
2118 1 1 0 0 0  122.893  0.   1.1830
2119 1 1 0 0 0  221.010  0.   1.1773
2120 1 1 0 0 0  319.255  0.   1.1560
2121 1 1 0 0 0   32.425  0.   1.1197
2122 1 1 0 0 0  131.480  0.   1.0703
2123 1 1 0 0 0  231.324  0.   1.0108
2124 1 1 0 0 0  332.283  0.   0.9466
2125 1 1 0 0 0   49.310  0.   0.8849
2126 1 1 0 0 0  153.278  0.   0.8358
2127 1 1 0 0 0  258.542  0.   0.8089
2128 1 1 0 0 0    4.283  0.   0.8104
2129 1 1 0 0 0   84.085  0.   0.8401
2130 1 1 0 0 0  187.891  0.   0.8910
2131 1 1 0 0 0  290.122  0.   0.9532
2132 1 1 0 0 0   30.950  0.   1.0173
2133 1 1 0 0 0  105.327  0.   1.0761
2134 1 1 0 0 0  204.317  0.   1.1242
2135 1 1 0 0 0  302.819  0.   1.1589
2136 1 1 0 0 0   41.043  0.   1.1786
2137 1 1 0 0 0  113.778  0.   1.1827
2138 1 1 0 0 0  211.926  0.   1.1709
2139 1 1 0 0 0  310.264  0.   1.1437
2140 1 1 0 0 0   48.972  0.   1.1021
2141 1 1 0 0 0  122.926  0.   1.0482
2142 1 1 0 0 0  223.162  0.   0.9861
2143 1 1 0 0 0  324.644  0.   0.9219
2144 1 1 0 0 0   67.646  0.   0.8640
2145 1 1 0 0 0  146.818  0.   0.8223
2146 1 1 0 0 0  252.392  0.   0.8060
2147 1 1 0 0 0  358.024  0.   0.8188
2148 1 1 0 0 0  102.725  0.   0.8577
2149 1 1 0 0 0  180.557  0.   0.9144
2150 1 1 0 0 0  282.214  0.   0.9783
2151 1 1 0 0 0   22.579  0.   1.0410
2152 1 1 0 0 0  121.993  0.   1.0960
2153 1 1 0 0 0  195.398  0.   1.1394
2154 1 1 0 0 0  293.766  0.   1.1684
2155 1 1 0 0 0   31.933  0.   1.1821
2156 1 1 0 0 0  130.038  0.   1.1800
2157 1 1 0 0 0  202.862  0.   1.1621
2158 1 1 0 0 0  301.325  0.   1.1291
2159 1 1 0 0 0   40.239  0.   1.0825
2160 1 1 0 0 0  139.881  0.   1.0250
2161 1 1 0 0 0  215.188  0.   0.9610
2162 1 1 0 0 0  317.240  0.   0.8981
2163 1 1 0 0 0   60.853  0.   0.8453
2164 1 1 0 0 0  165.880  0.   0.8127
2165 1 1 0 0 0  246.249  0.   0.8075
2166 1 1 0 0 0  351.627  0.   0.8312
2167 1 1 0 0 0   95.773  0.   0.8781
2168 1 1 0 0 0  198.360  0.   0.9387
